TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Gos024	Gos	Bm-inte-05534	-	-	slovenščina	-	-	-	-	1	72
Gos024	Gos	Cm-inte-05535	moški	-	slovenščina	-	-	-	-	1	88
Gos024	Gos	Df-inte-05536	ženski	-	slovenščina	-	-	-	-	1	99
Gos024	Gos	Em-mode-05517	moški	-	slovenščina	-	-	-	-	58	380
Gos024	Gos	Fm-nast-05525	moški	-	slovenščina	-	-	-	-	1	3
Gos024	Gos	Gm-anke-05537	moški	-	slovenščina	-	-	-	-	1	37
Gos024	Gos	Hm-anke-05538	moški	-	slovenščina	-	-	-	-	1	35
Gos024	Gos	If-anke-05539	ženski	-	slovenščina	-	-	-	-	1	19
Gos024	Gos	Jm-anke-05540	moški	-	slovenščina	-	-	-	-	1	43
Gos024	Gos	Kf-anke-05541	ženski	-	slovenščina	-	-	-	-	1	36
Gos024	Gos	Lm-anke-05542	moški	-	slovenščina	-	-	-	-	1	89
Gos024	Gos	Mm-posl-05543	moški	-	slovenščina	-	-	-	-	6	118
Gos024	Gos	Nm-posl-05544	moški	-	slovenščina	-	-	-	-	9	190
Gos024	Gos	Om-posl-05545	moški	-	slovenščina	-	-	-	-	8	66
Gos024	Gos	Pf-posl-05546	ženski	-	slovenščina	-	-	-	-	9	138
Gos024	Gos	Qm-posl-05547	moški	-	slovenščina	-	-	-	-	15	147
Gos024	Gos	Rm-posl-05548	moški	-	slovenščina	-	-	-	-	13	184
Gos025	Gos	Am-nast-05525	moški	-	slovenščina	-	-	-	-	2	6
Gos025	Gos	Bf-novi-05533	ženski	-	slovenščina	-	-	-	-	7	255
Gos025	Gos	Cm-inte-05549	moški	-	slovenščina	-	-	-	-	2	94
Gos025	Gos	Df-inte-05550	ženski	-	slovenščina	-	-	-	-	1	58
Gos025	Gos	Em-inte-05551	moški	-	slovenščina	-	-	-	-	2	114
Gos025	Gos	Fm-mode-05517	moški	-	slovenščina	-	-	-	-	29	261
Gos025	Gos	Gm-anke-05552	moški	-	slovenščina	-	-	-	-	1	49
Gos025	Gos	Hf-anke-05553	ženski	-	slovenščina	-	-	-	-	1	56
Gos025	Gos	Im-anke-05554	moški	-	slovenščina	-	-	-	-	1	104
Gos025	Gos	Jf-posl-05546	ženski	-	slovenščina	-	-	-	-	5	189
Gos025	Gos	Km-posl-05555	moški	-	slovenščina	-	-	-	-	5	155
Gos025	Gos	Lm-posl-05544	moški	-	slovenščina	-	-	-	-	4	152
Gos025	Gos	Mf-posl-05556	ženski	-	slovenščina	-	-	-	-	5	67
Gos025	Gos	Nm-posl-05557	moški	-	slovenščina	-	-	-	-	8	135
Gos025	Gos	Om-posl-05558	moški	-	slovenščina	-	-	-	-	2	89
Gos026	Gos	Am-nast-05525	moški	-	slovenščina	-	-	-	-	2	6
Gos026	Gos	Bf-novi-05533	ženski	-	slovenščina	-	-	-	-	5	212
Gos026	Gos	Cf-inte-03520	ženski	-	slovenščina	-	-	-	-	1	41
Gos026	Gos	Df-nast-05566	ženski	-	slovenščina	-	-	-	-	1	61
Gos026	Gos	Em-inte-05567	-	-	slovenščina	-	-	-	-	1	88
Gos026	Gos	Fm-mode-05517	moški	-	slovenščina	-	-	-	-	25	226
Gos026	Gos	Gm-nast-05568	moški	-	slovenščina	-	-	podravska	-	1	9
Gos026	Gos	Hm-anke-05569	moški	-	slovenščina	-	-	-	-	1	52
Gos026	Gos	If-anke-05570	ženski	-	slovenščina	-	-	-	-	1	28
Gos026	Gos	Jf-anke-05571	ženski	-	slovenščina	-	-	-	-	1	34
Gos026	Gos	Km-anke-05572	moški	-	slovenščina	-	-	-	-	1	23
Gos026	Gos	Lf-anke-05573	ženski	-	slovenščina	-	-	-	-	1	5
Gos026	Gos	Mm-anke-05574	moški	-	slovenščina	-	-	-	-	1	25
Gos026	Gos	Nm-posl-05575	moški	-	slovenščina	-	-	-	-	4	97
Gos026	Gos	Om-posl-05544	moški	-	slovenščina	-	-	-	-	6	137
Gos026	Gos	Pf-posl-05576	ženski	-	slovenščina	-	-	-	-	2	64
Gos026	Gos	Qm-posl-05558	moški	-	slovenščina	-	-	-	-	1	98
Gos026	Gos	Rm-posl-05555	moški	-	slovenščina	-	-	-	-	3	168
Gos026	Gos	all	-	-		-	-	-	-	0	0
Gos026	Gos	Sf-posl-05577	ženski	-	slovenščina	-	-	-	-	7	150
Gos026	Gos	audience	-	-		-	-	-	-	0	0
Gos026	Gos	Tm-posl-05578	moški	-	slovenščina	-	-	-	-	1	64
Gos027	Gos	Am-nast-05525	moški	-	slovenščina	-	-	-	-	2	6
Gos027	Gos	Bf-novi-05533	ženski	-	slovenščina	-	-	-	-	13	385
Gos027	Gos	Cm-nast-05602	moški	-	slovenščina	-	-	-	-	1	90
Gos027	Gos	Dm-nast-02007	moški	-	slovenščina	-	-	-	-	1	76
Gos027	Gos	Em-nast-03508	moški	-	slovenščina	-	-	-	-	1	62
Gos027	Gos	Fm-mode-05592	moški	-	slovenščina	-	-	-	-	19	235
Gos027	Gos	Gm-anke-05603	moški	-	slovenščina	-	-	-	-	1	26
Gos027	Gos	Hf-anke-05604	ženski	-	slovenščina	-	-	-	-	1	64
Gos027	Gos	Im-anke-05605	moški	-	slovenščina	-	-	-	-	1	37
Gos027	Gos	Jf-anke-05606	ženski	-	slovenščina	-	-	-	-	1	74
Gos027	Gos	Km-posl-05558	moški	-	slovenščina	-	-	-	-	3	137
Gos027	Gos	Lm-posl-05607	moški	-	slovenščina	-	-	-	-	8	61
Gos027	Gos	audience	-	-		-	-	-	-	0	0
Gos027	Gos	Mf-posl-05608	ženski	-	slovenščina	-	-	-	-	3	46
Gos027	Gos	Nf-posl-05609	ženski	-	slovenščina	-	-	-	-	4	104
Gos027	Gos	Om-posl-05610	moški	-	slovenščina	-	-	-	-	7	78
Gos028	Gos	Am-nast-05525	moški	-	slovenščina	-	-	-	-	2	6
Gos028	Gos	Bf-novi-05533	ženski	-	slovenščina	-	-	-	-	8	291
Gos028	Gos	Cm-nast-03508	moški	-	slovenščina	-	-	-	-	1	54
Gos028	Gos	Dm-nast-05579	moški	-	južnoslovanski jeziki	-	-	tujina	-	2	13
Gos028	Gos	Em-nast-05580	moški	-	slovenščina	-	-	-	-	1	54
Gos028	Gos	Fm-nast-05581	moški	-	slovenščina	-	-	-	-	1	45
Gos028	Gos	Gm-mode-05582	moški	-	slovenščina	-	-	-	-	14	378
Gos028	Gos	Hf-anke-05583	ženski	-	slovenščina	-	-	-	-	1	25
Gos028	Gos	If-anke-05584	ženski	-	slovenščina	-	-	-	-	1	9
Gos028	Gos	Jm-anke-05585	moški	-	slovenščina	-	-	-	-	1	10
Gos028	Gos	Kf-anke-05586	ženski	-	slovenščina	-	-	-	-	1	24
Gos028	Gos	Lm-anke-05587	moški	-	slovenščina	-	-	-	-	1	17
Gos028	Gos	Mf-anke-05588	ženski	-	slovenščina	-	-	-	-	1	14
Gos028	Gos	Nm-anke-05589	moški	-	slovenščina	-	-	-	-	1	13
Gos028	Gos	Of-anke-05590	ženski	-	slovenščina	-	-	-	-	1	22
Gos028	Gos	Pm-posl-05555	moški	-	slovenščina	-	-	-	-	3	211
Gos028	Gos	audience	-	-		-	-	-	-	0	0
Gos028	Gos	Qm-posl-05591	moški	-	slovenščina	-	-	-	-	2	206
Gos028	Gos	Rf-posl-05592	ženski	-	slovenščina	-	-	-	-	5	74
Gos028	Gos	Sf-posl-05593	ženski	-	slovenščina	-	-	-	-	1	126
Gos028	Gos	Tm-posl-05558	moški	-	slovenščina	-	-	-	-	4	107
Gos029	Gos	Im-mode-05525	moški	-	slovenščina	-	-	-	-	2	6
Gos029	Gos	Ef-novi-05533	ženski	-	slovenščina	-	-	-	-	12	420
Gos029	Gos	Km-nast-00017	moški	-	slovenščina	-	-	-	-	2	78
Gos029	Gos	Vm-nast-06505	moški	-	slovenščina	-	-	-	-	1	54
Gos029	Gos	Rm-novi-05592	moški	-	slovenščina	-	-	-	-	32	573
Gos029	Gos	Af-anke-06517	ženski	-	slovenščina	-	-	-	-	1	11
Gos029	Gos	Lm-anke-06507	moški	-	slovenščina	-	-	-	-	1	31
Gos029	Gos	Pf-anke-06508	ženski	-	slovenščina	-	-	-	-	1	9
Gos029	Gos	Hm-anke-06509	moški	-	slovenščina	-	-	-	-	1	31
Gos029	Gos	Nf-anke-06510	ženski	-	slovenščina	-	-	-	-	1	30
Gos029	Gos	Lm-anke-06511	moški	-	slovenščina	-	-	-	-	1	23
Gos029	Gos	Vf-posl-06512	ženski	-	slovenščina	-	-	-	-	7	195
Gos029	Gos	Mm-posl-06513	ženski	-	slovenščina	-	-	-	-	8	135
Gos029	Gos	Um-posl-06514	moški	-	slovenščina	-	-	-	-	3	38
Gos029	Gos	Lm-posl-06515	moški	-	slovenščina	-	-	-	-	5	54
Gos029	Gos	Pm-posl-06516	moški	-	slovenščina	-	-	-	-	6	245
Gos030	Gos	Am-mode-05592	moški	-	slovenščina	-	-	-	-	5	51
Gos030	Gos	Bm-nast-05525	moški	-	slovenščina	-	-	-	-	3	15
Gos030	Gos	Cf-mode-05533	ženski	-	slovenščina	-	-	-	-	65	1199
Gos030	Gos	Dm-inte-05510	moški	-		-	-	-	-	63	1292
Gos030	Gos	all	-	-		-	-	-	-	0	0
Gos031	Gos	Am-nast-05525	moški	-	slovenščina	-	-	-	-	3	17
Gos031	Gos	Bf-mode-05533	ženski	-	slovenščina	-	-	-	-	51	1278
Gos031	Gos	Cf-gost-05601	ženski	-	slovenščina	-	-	-	-	59	1473
Gos031	Gos	all	-	-		-	-	-	-	0	0
Gos031	Gos	audience	-	-		-	-	-	-	0	0
Gos032	Gos	Af-mode-05533	ženski	-	slovenščina	-	-	-	-	79	1209
Gos032	Gos	Bf-gost-05600	ženski	-	slovenščina	-	-	-	-	94	2368
Gos032	Gos	Cm-nast-05525	moški	-	slovenščina	-	-	-	-	1	5
Gos032	Gos	audience	-	-		-	-	-	-	0	0
Gos032	Gos	all	-	-		-	-	-	-	0	0
Gos032	Gos	Dm-mode-05592	moški	-	slovenščina	-	-	-	-	3	29
Gos033	Gos	Af-mode-05533	ženski	-	slovenščina	-	-	-	-	114	1862
Gos033	Gos	Bm-mode-05592	moški	-	slovenščina	-	-	-	-	20	188
Gos033	Gos	Cf-anke-05593	ženski	-	slovenščina	-	-	-	-	1	54
Gos033	Gos	Dm-anke-05594	moški	-	slovenščina	-	-	-	-	1	62
Gos033	Gos	Ef-anke-05595	ženski	-	slovenščina	-	-	-	-	1	17
Gos033	Gos	Fm-anke-05596	moški	-	slovenščina	-	-	-	-	2	50
Gos033	Gos	Gf-anke-05597	ženski	-	slovenščina	-	-	-	-	1	36
Gos033	Gos	Hm-nast-05525	moški	-	slovenščina	-	-	-	-	2	8
Gos033	Gos	Im-inte-05598	moški	-	slovenščina	-	-	-	-	69	853
Gos033	Gos	Jm-inte-05599	moški	-	slovenščina	-	-	-	-	31	683
Gos034	Gos	Af-mode-05513	ženski	-	slovenščina	-	-	-	-	11	335
Gos034	Gos	Bm-gost-05514	moški	-	slovenščina	-	-	-	-	10	770
Gos034	Gos	all	-	-		-	-	-	-	0	0
Gos035	Gos	Af-mode-04527	ženski	-	slovenščina	-	-	jugovzhodna Slovenija	-	19	359
Gos035	Gos	Bm-inte-04528	moški	-	slovenščina	-	-	-	-	24	1632
Gos036	Gos	Am-novi-00522	moški	18 do 34 let	slovenščina	-	srednja šola	gorenjska	-	16	339
Gos036	Gos	Bm-gost-00521	moški	-	slovenščina	-	-	gorenjska	-	18	2177
Gos036	Gos	audience	-	-		-	-	-	-	0	0
Gos037	Gos	Bf-novi-00524	ženski	-	slovenščina	-	-	gorenjska	-	38	856
Gos037	Gos	Af-gost-00523	ženski	nad 60 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska	-	38	2211
Gos037	Gos	audience	-	-		-	-	-	-	0	0
Gos038	Gos	Am-novi-02052	moški	-	slovenščina	-	-	-	-	37	893
Gos038	Gos	Ym-gost-00000	moški	-		-	-	-	-	6	21
Gos038	Gos	Bm-nast-03508	moški	-	slovenščina	-	-	-	-	1	58
Gos038	Gos	Cm-gost-02054	moški	-	slovenščina	-	-	-	-	15	1017
Gos038	Gos	Dm-gost-02055	moški	-	slovenščina	-	-	-	-	22	1517
Gos038	Gos	Em-gost-02056	moški	-	slovenščina	-	-	-	-	8	2289
Gos038	Gos	Fm-gost-02057	moški	-	slovenščina	-	-	-	-	8	2030
Gos038	Gos	Gm-nast-02058	moški	-	slovenščina	-	-	-	-	1	106
Gos038	Gos	Hm-nast-02059	moški	-	slovenščina	-	-	-	-	1	37
Gos038	Gos	If-nast-02060	ženski	-	slovenščina	-	-	-	-	1	30
Gos038	Gos	Jm-nast-02061	moški	-	slovenščina	-	-	-	-	1	44
Gos038	Gos	Kf-nast-02062	ženski	-	slovenščina	-	-	-	-	1	2
Gos038	Gos	Lm-nast-02063	moški	-	slovenščina	-	-	-	-	1	29
Gos039	Gos	Af-novi-02046	ženski	-	slovenščina	-	-	-	-	59	1075
Gos039	Gos	Bm-gost-02047	moški	-	slovenščina	-	fakulteta ali več	-	-	72	4845
Gos040	Gos	Af-novi-02064	ženski	-	slovenščina	-	-	-	-	45	781
Gos040	Gos	Bf-gost-02065	ženski	nad 60 let	slovenščina	-	-	-	-	58	3861
Gos041	Gos	Af-mode-07194	ženski	-		-	-	-	-	1	50
Gos041	Gos	Bf-novi-07195	ženski	-		-	-	-	-	51	986
Gos041	Gos	Cm-gost-07196	moški	-		-	-	-	-	59	3834
Gos041	Gos	all	-	-		-	-	-	-	0	0
Gos042	Gos	Am-novi-02093	moški	-	slovenščina	-	-	-	-	63	1074
Gos042	Gos	Bf-gost-02094	ženski	-	slovenščina	-	-	-	-	20	474
Gos042	Gos	Cf-gost-02095	ženski	-	slovenščina	-	-	-	-	21	424
Gos042	Gos	Df-nast-02096	ženski	-	slovenščina	-	-	-	-	1	484
Gos042	Gos	Em-gost-02097	moški	-	slovenščina	-	-	-	-	41	668
Gos042	Gos	Yn-nast-00000	-	-		-	-	-	-	2	0
Gos042	Gos	Fm-nast-02098	moški	-	slovenščina	-	-	-	-	1	147
Gos043	Gos	Af-novi-02087	ženski	-	slovenščina	-	-	-	-	24	555
Gos043	Gos	Bm-gost-02088	moški	-	slovenščina	-	-	-	-	21	2606
Gos043	Gos	Cf-nast-02089	ženski	-	slovenščina	-	-	-	-	1	443
Gos043	Gos	Dm-nast-02090	moški	-	slovenščina	-	-	-	-	2	548
Gos043	Gos	Em-nast-03504	moški	-	slovenščina	-	-	-	-	3	283
Gos043	Gos	Ff-novi-02091	ženski	-	slovenščina	-	-	-	-	1	13
Gos043	Gos	Gm-nast-03505	moški	-	slovenščina	-	-	-	-	1	349
Gos044	Gos	Af-novi-07001	ženski	-	slovenščina	-	-	-	-	7	138
Gos044	Gos	Bf-gost-07002	ženski	-	slovenščina	-	-	-	-	7	1397
Gos045	Gos	Af-mode-02141	ženski	-	slovenščina	-	-	-	-	158	2195
Gos045	Gos	Bm-gost-02142	moški	-	slovenščina	-	-	-	-	44	1102
Gos045	Gos	Cm-gost-02143	moški	-	slovenščina	-	-	-	-	73	1751
Gos045	Gos	Em-posl-02145	moški	-	slovenščina	-	-	-	-	11	141
Gos045	Gos	Dm-posl-02144	moški	-	slovenščina	-	-	-	-	7	155
Gos045	Gos	Jf-posl-02150	ženski	-	slovenščina	-	-	-	-	7	73
Gos045	Gos	Hm-posl-02148	moški	-	slovenščina	-	-	-	-	11	265
Gos045	Gos	Gm-posl-02147	moški	-	slovenščina	-	-	-	-	5	108
Gos045	Gos	Mf-posl-02153	ženski	-	slovenščina	-	-	-	-	5	189
Gos045	Gos	Fm-posl-02146	moški	-	slovenščina	-	-	-	-	4	134
Gos045	Gos	If-posl-02149	ženski	-	slovenščina	-	-	-	-	7	161
Gos045	Gos	Nf-posl-02154	ženski	-	slovenščina	-	-	-	-	13	211
Gos045	Gos	Kf-posl-02151	ženski	-	slovenščina	-	-	-	-	6	103
Gos045	Gos	Lf-posl-02152	ženski	-	slovenščina	-	-	-	-	3	74
Gos045	Gos	Of-posl-02155	ženski	-	slovenščina	-	-	-	-	10	223
Gos045	Gos	Pf-posl-02156	ženski	-	slovenščina	-	-	-	-	7	129
Gos045	Gos	audience	-	-		-	-	-	-	0	0
Gos046	Gos	Af-mode-07011	ženski	-	slovenščina	-	-	-	-	44	792
Gos046	Gos	Bm-gost-07012	moški	-	slovenščina	-	-	-	-	48	4328
Gos047	Gos	Nf-mode-04533	ženski	-	slovenščina	-	-	-	-	1	17
Gos047	Gos	Af-novi-04534	ženski	-	slovenščina	-	-	-	-	106	962
Gos047	Gos	Bf-inte-04535	ženski	-	slovenščina	-	-	-	-	124	3512
Gos047	Gos	audience	-	-		-	-	-	-	0	0
Gos047	Gos	all	-	-		-	-	-	-	0	0
Gos048	Gos	Af-mode-07016	ženski	-		-	-	-	-	2	58
Gos048	Gos	Bf-novi-04534	ženski	-		-	-	-	-	99	1025
Gos048	Gos	Cf-gost-07017	ženski	-		-	-	-	-	89	2072
Gos049	Gos	Af-mode-07008	ženski	-	slovenščina	-	-	-	-	1	92
Gos049	Gos	Bm-novi-07009	moški	-	slovenščina	-	-	-	-	20	301
Gos049	Gos	Cm-gost-07010	moški	-	slovenščina	-	-	-	-	22	2868
Gos050	Gos	Af-mode-07013	ženski	-	slovenščina	-	-	-	-	2	110
Gos050	Gos	Bf-novi-07014	ženski	-	slovenščina	-	-	-	-	37	494
Gos050	Gos	Cm-gost-07015	moški	-	slovenščina	-	-	-	-	46	4888
Gos050	Gos	all	-	-		-	-	-	-	0	0
Gos050	Gos	audience	-	-		-	-	-	-	0	0
Gos051	Gos	Af-prof-07124	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska, gorenjska	-	265	4258
Gos051	Gos	Kf-ucen-07134	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	24	190
Gos051	Gos	Hf-ucen-07131	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	19	245
Gos051	Gos	If-ucen-07132	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	24	175
Gos051	Gos	Cm-ucen-07126	moški	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	10	19
Gos051	Gos	Pn-vsiucenci-10000	-	-		-	-	-	-	36	26
Gos051	Gos	Bm-ucen-07125	moški	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	16	44
Gos051	Gos	Mf-ucen-07136	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	24	152
Gos051	Gos	Fm-ucen-07129	moški	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	10	28
Gos051	Gos	Jf-ucen-07133	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	13	67
Gos051	Gos	Lf-ucen-07135	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	9	45
Gos051	Gos	Em-ucen-07128	moški	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	6	20
Gos051	Gos	Gf-ucen-07130	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	19	110
Gos051	Gos	Dm-ucen-07127	moški	10 do 18 let	slovenščina	-	OŠ ali manj	gorenjska	-	17	106
Gos051	Gos	audience	-	-		-	-	-	-	0	0
Gos051	Gos	all	-	-		-	-	-	-	0	0
Gos052	Gos	Am-prof-07057	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	249	2852
Gos052	Gos	Bm-ucen-07058	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	5	11
Gos052	Gos	audience	-	-		-	-	-	-	0	0
Gos052	Gos	all	-	-		-	-	-	-	0	0
Gos052	Gos	Cf-ucen-07059	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	9	19
Gos052	Gos	Dm-ucen-07060	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	10	15
Gos052	Gos	Em-ucen-07061	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	4	5
Gos052	Gos	Fm-ucen-07062	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	8	13
Gos052	Gos	Jm-ucen-07066	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	13	24
Gos052	Gos	Sm-ucen-07075	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	11	20
Gos052	Gos	Qm-ucen-07073	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	9	14
Gos052	Gos	Gm-ucen-07063	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	11	20
Gos052	Gos	Lf-ucen-07068	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	6	9
Gos052	Gos	Rm-ucen-07074	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	1	1
Gos052	Gos	Kf-ucen-07067	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	2	5
Gos052	Gos	Im-ucen-07065	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	10	20
Gos052	Gos	Nf-ucen-07070	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	1	2
Gos052	Gos	Pn-vsiucenci-10000	-	-		-	-	-	-	1	1
Gos052	Gos	Hf-ucen-07064	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	7	18
Gos052	Gos	Mf-ucen-07069	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	3	11
Gos052	Gos	Of-ucen-07071	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	13	41
Gos052	Gos	Pf-ucen-07072	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	2	14
Gos053	Gos	Af-prof-07037	ženski	nad 60 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	256	3264
Gos053	Gos	Im-ucen-07046	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	14	72
Gos053	Gos	Nm-ucen-07038	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	7	27
Gos053	Gos	Om-ucen-07051	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	9	37
Gos053	Gos	Gm-ucen-07044	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	11	33
Gos053	Gos	Tm-ucen-07056	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	12	44
Gos053	Gos	Dm-ucen-07041	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	20	97
Gos053	Gos	Qm-ucen-07053	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	9	27
Gos053	Gos	Rm-ucen-07054	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	5	18
Gos053	Gos	Jm-ucen-07047	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	9	32
Gos053	Gos	Km-ucen-07048	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	13	69
Gos053	Gos	Bm-ucen-07039	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	5	18
Gos053	Gos	Em-ucen-07042	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	8	28
Gos053	Gos	Mf-ucen-07050	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	4	13
Gos053	Gos	Cf-ucen-07040	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	3	4
Gos053	Gos	Pn-vsiucenci-10000	-	-		-	-	-	-	4	5
Gos053	Gos	Pm-ucen-07052	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	7	34
Gos053	Gos	Hm-ucen-07045	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	4	6
Gos053	Gos	Lf-ucen-07049	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	3	13
Gos053	Gos	Sf-ucen-07055	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	1	7
Gos053	Gos	audience	-	-		-	-	-	-	0	0
Gos053	Gos	Ff-ucen-07043	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	2	4
Gos054	Gos	Am-prof-07076	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	165	2629
Gos054	Gos	Pn-vsiucenci-10000	-	-		-	-	-	-	25	10
Gos054	Gos	audience	-	-		-	-	-	-	0	0
Gos054	Gos	Bm-ucen-07077	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	7	10
Gos054	Gos	Cf-ucen-07078	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	12	39
Gos054	Gos	Dm-ucen-07079	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	37	121
Gos054	Gos	all	-	-		-	-	-	-	0	0
Gos054	Gos	Em-ucen-07080	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	10	18
Gos054	Gos	Ff-ucen-07081	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	16	44
Gos054	Gos	Gf-ucen-07082	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	15	39
Gos054	Gos	Hm-ucen-07083	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	9	12
Gos054	Gos	Im-ucen-07084	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	5	21
Gos055	Gos	Af-prof-07085	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	jugovzhodna Slovenija, osrednjeslovenska	-	291	2390
Gos055	Gos	Bm-ucen-07086	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	77	232
Gos055	Gos	Pn-vsiucenci-10000	-	-		-	-	-	-	18	18
Gos055	Gos	Mm-ucen-07097	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	4	31
Gos055	Gos	Gf-ucen-07091	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	19	36
Gos055	Gos	Lf-ucen-07096	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	37	162
Gos055	Gos	Cm-ucen-07087	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	34	107
Gos055	Gos	Jm-ucen-07094	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	13	117
Gos055	Gos	Fm-ucen-07090	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	20	100
Gos055	Gos	Em-ucen-07089	moški	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	25	386
Gos055	Gos	Df-ucen-07088	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	15	91
Gos055	Gos	Kf-ucen-07095	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	10	91
Gos055	Gos	audience	-	-		-	-	-	-	0	0
Gos055	Gos	Hf-ucen-07092	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	11	26
Gos055	Gos	If-ucen-07093	ženski	10 do 18 let		-	OŠ ali manj	osrednjeslovenska	-	17	129
Gos056	Gos	Af-ucen-02331	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	34	69
Gos056	Gos	Bm-prof-02332	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	391	1811
Gos056	Gos	Cm-ucen-02333	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	24	28
